Country Name,Country Code,Series Name,Series Code,Year,GDP
Austria,AUT,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,47429.1584564387
Azerbaijan,AZE,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,4147.1981423222
"Bahamas, The",BHS,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,30666.8838654704
Bahrain,BHR,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,24315.4975906804
Bangladesh,BGD,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,1815.47222007199
Barbados,BRB,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,17910.7830952014
Belarus,BLR,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,5785.53397723676
Belgium,BEL,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,44198.4823908691
Belize,BLZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,6049.3919477765
Benin,BEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,1095.27445827386
Bhutan,BTN,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,3427.17384540098
Bolivia,BOL,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,3280.0082139387
Bosnia and Herzegovina,BIH,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,5327.39230422044
Botswana,BWA,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,6705.34084567283
Brazil,BRA,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,9896.71889500528
Brunei Darussalam,BRN,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,28186.9867351423
Bulgaria,BGR,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,8381.88134621669
Burkina Faso,BFA,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,711.184543433623
Burundi,BDI,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,244.14542219677
Cabo Verde,CPV,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,3534.34357478817
Cambodia,KHM,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,1400.89926522987
Cameroon,CMR,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,1479.86222292144
Canada,CAN,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,45129.628116623
Central African Republic,CAF,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,414.74032227842
Chad,TCD,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,662.897472963315
Chile,CHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,15034.0584350711
China,CHN,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,8817.04560829162
Colombia,COL,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,6449.97098770131
Comoros,COM,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,1414.58668992431
"Congo, Dem. Rep.",COD,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,451.089088517319
"Congo, Rep.",COG,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,2227.7326089376
Costa Rica,CRI,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,12118.1336248174
Cote d'Ivoire,CIV,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,2113.34152379369
Croatia,HRV,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,13655.4798216229
Cuba,CUB,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,8543.33006731328
Cyprus,CYP,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,26697.005859375
Czechia,CZE,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,20636.199952435
Denmark,DNK,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,57610.0981801135
Djibouti,DJI,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,2655.73321960188
Dominica,DMA,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,7408.09130082314
Dominican Republic,DOM,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,7513.49798180543
Ecuador,ECU,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,6256.68301935971
"Egypt, Arab Rep.",EGY,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,2439.96728439968
El Salvador,SLV,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,3986.04901435439
Equatorial Guinea,GNQ,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,8410.39797433692
Eritrea,ERI,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,NaN
Estonia,EST,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,20437.765376736
Eswatini,SWZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,3824.04678338499
Ethiopia,ETH,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,755.752644348666
Fiji,FJI,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,5825.19966886254
Finland,FIN,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,46412.1364777169
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,38781.0494870836
Gabon,GAB,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,6975.69519191402
"Gambia, The",GMB,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,632.001024153219
Georgia,GEO,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,4418.75206546679
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,44652.5891722719
Ghana,GHA,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,1998.72279840363
Greece,GRC,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,18582.0893411631
Grenada,GRD,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,9309.26129609568
Guatemala,GTM,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,4454.02450948165
Guinea,GIN,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,843.464279230956
Guinea-Bissau,GNB,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,781.975888258504
Guyana,GUY,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,6220.97856820609
Haiti,HTI,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,1389.35862463561
Honduras,HND,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,2403.30608839303
"Hong Kong SAR, China",HKG,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,46160.429791493
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,14621.2395956755
Iceland,ISL,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,72010.1490316258
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,1957.96981331058
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,3839.78507460491
"Iran, Islamic Rep.",IRN,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,5758.59072766807
Iraq,IRQ,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,4725.19357334032
Ireland,IRL,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,70150.7370157965
Israel,ISR,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,41114.7817082553
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,32406.7203150134
Jamaica,JAM,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,5273.1490130852
Japan,JPN,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,38834.0529341227
Jordan,JOR,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,4073.11640314668
Kazakhstan,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,9247.58067886159
Kenya,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,1675.98842173012
Kiribati,KIR,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,1852.99234427752
"Korea, Dem. People's Rep.",PRK,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,NaN
"Korea, Rep.",KOR,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,31600.7358741365
Kuwait,KWT,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,29258.266295535
Kyrgyz Republic,KGZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,1242.77022029305
Lao PDR,LAO,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,2439.46241167184
Latvia,LVA,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,15695.1151541059
Lebanon,LBN,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,8679.89742212366
Lesotho,LSO,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,1062.71243340258
Liberia,LBR,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,706.892691974846
Libya,LBY,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,10529.1163503303
Liechtenstein,LIE,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,170875.682067431
Lithuania,LTU,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,16885.4073948373
Luxembourg,LUX,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,110193.213797228
"Macao SAR, China",MAC,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,78896.2747485132
Madagascar,MDG,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,503.498058680237
Malawi,MWI,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,500.165547203323
Malaysia,MYS,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,9979.70447282371
Maldives,MDV,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,10194.746141387
Mali,MLI,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,795.682801553765
Malta,MLT,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,28813.1853396512
Marshall Islands,MHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,4512.59276329667
Mauritania,MRT,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,1634.64215833074
Mauritius,MUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,10841.6847754844
Mexico,MEX,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,9693.33009082487
"Micronesia, Fed. Sts.",FSM,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,3250.9281898035
Moldova,MDA,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,3453.26727720294
Monaco,MCO,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,173611.687859934
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,3708.24822134669
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,7803.35824465203
Morocco,MAR,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,3288.50268554688
Mozambique,MOZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,464.294721264472
Myanmar,MMR,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,1263.24605485191
Namibia,NAM,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,5453.57062341501
Nauru,NRU,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,9361.03739658919
Nepal,NPL,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,1027.96547660189
Netherlands,NLD,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,48675.2223350213
New Zealand,NZL,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,42913.186956185
Nicaragua,NIC,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,2127.28572022576
Niger,NER,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,514.543398016347
Nigeria,NGA,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,1941.87947889475
North Macedonia,MKD,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,5955.2973863451
Norway,NOR,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,76131.8384032764
Oman,OMN,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,17802.5751178049
Pakistan,PAK,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,1567.6406123353
Palau,PLW,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,16389.8505443828
Panama,PAN,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,15185.9724813803
Papua New Guinea,PNG,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,2495.14077312932
Paraguay,PRY,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,6136.0583014952
Peru,PER,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,6676.30879274916
Philippines,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,3077.43441889625
Poland,POL,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,13815.501164767
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,21490.429863104
Qatar,QAT,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,59407.6980498883
Romania,ROU,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,10727.9708633184
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,10658.9130859375
Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,756.547641107379
Samoa,WSM,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,4261.64034322214
San Marino,SMR,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,44885.517837773
Sao Tome and Principe,STP,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,1547.82270967205
Saudi Arabia,SAU,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,20910.4821334146
Senegal,SEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,1385.1992136057
Serbia,SRB,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,6292.5465490011
Seychelles,SYC,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,17480.3651911372
Sierra Leone,SLE,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,484.456128767591
Singapore,SGP,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,61162.0973932771
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,17585.197002257
Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,23514.0254604147
Solomon Islands,SLB,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,2283.57905127379
Somalia,SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,555.185123613069
South Africa,ZAF,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,6734.47515312493
South Sudan,SSD,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,NaN
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,28185.3213671969
Sri Lanka,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,4388.20190593728
St. Kitts and Nevis,KNA,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,22119.4470603281
St. Lucia,LCA,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,11280.5930341194
St. Vincent and the Grenadines,VCT,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,7996.67207402003
Sudan,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,1014.84246826172
Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,6112.88301430134
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,53791.5087298403
Switzerland,CHE,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,82254.3769269767
Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,862.325327610986
Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,844.365216932115
Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,975.904663085938
Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,6436.78965986703
Timor-Leste,TLS,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,1285.5239757568
Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,813.394787167149
Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,4367.25660339844
Trinidad and Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,16258.7489291438
Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,3569.71883883673
Turkiye,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,10695.550196231
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,6354.53282979422
Tuvalu,TUV,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,4181.43658600984
Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,766.177604015442
Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,2638.32543945313
United Arab Emirates,ARE,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,43063.9674785596
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,40572.1214823783
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,60322.2614241747
Uruguay,URY,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,18995.3970195554
Uzbekistan,UZB,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,1916.76462520814
Vanuatu,VUT,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,3032.19702965604
"Venezuela, RB",VEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,NaN
Viet Nam,VNM,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,2992.07153198845
"Yemen, Rep.",YEM,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,893.716500927815
Zambia,ZMB,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,1495.75213841021
Zimbabwe,ZWE,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,1192.10701198862
Afghanistan,AFG,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,492.090630986151
Albania,ALB,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,5287.66080067575
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,4640.31414537956
Andorra,AND,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,42904.8284559223
Angola,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,2540.50887884546
Argentina,ARG,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,11795.1627452798
Armenia,ARM,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,4391.92326991474
Aruba,ABW,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,30918.483584133
Australia,AUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,57273.5204750079
Austria,AUT,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,51466.5565633634
Azerbaijan,AZE,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,4739.7943123408
"Bahamas, The",BHS,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,31389.9269978552
Bahrain,BHR,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,25415.8466249472
Bangladesh,BGD,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,1963.31244102476
Barbados,BRB,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,18335.9500586368
Belarus,BLR,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,6360.05310087258
Belgium,BEL,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,47544.9811472757
Belize,BLZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,6001.02426184093
Benin,BEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,1194.43821512774
Bhutan,BTN,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,3389.77730275615
Bolivia,BOL,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,3471.0069506501
Bosnia and Herzegovina,BIH,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,6024.49314979655
Botswana,BWA,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,6947.81784114167
Brazil,BRA,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,9121.02099480377
Brunei Darussalam,BRN,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,31240.5017887246
Bulgaria,BGR,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,9447.65589681469
Burkina Faso,BFA,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,779.202768619387
Burundi,BDI,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,232.060616627711
Cabo Verde,CPV,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,3860.4548075811
Cambodia,KHM,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,1533.31598466079
Cameroon,CMR,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,1593.33075337862
Canada,CAN,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,46539.1761570405
Central African Republic,CAF,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,435.93229660798
Chad,TCD,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,720.265101427085
Chile,CHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,15820.0333659534
China,CHN,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,9905.40638304527
Colombia,COL,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,6782.03792028237
Comoros,COM,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,1531.33781011763
"Congo, Dem. Rep.",COD,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,546.212593203883
"Congo, Rep.",COG,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,2715.26041752917
Costa Rica,CRI,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,12383.1499522763
Cote d'Ivoire,CIV,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,2295.54033628198
Croatia,HRV,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,15132.9554012394
Cuba,CUB,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,8831.91040872027
Cyprus,CYP,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,29419.88671875
Czechia,CZE,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,23424.4804601855
Denmark,DNK,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,61591.9288698958
Djibouti,DJI,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,2755.83829341814
Dominica,DMA,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,7833.19501250117
Dominican Republic,DOM,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,7947.15933093481
Ecuador,ECU,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,6316.46884119534
"Egypt, Arab Rep.",EGY,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,2531.20007864537
El Salvador,SLV,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,4145.86235103186
Equatorial Guinea,GNQ,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,8719.18687590562
Eritrea,ERI,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,NaN
Estonia,EST,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,23165.8494786437
Eswatini,SWZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,4021.4455564534
Ethiopia,ETH,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,758.29769449458
Fiji,FJI,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,6073.39458217878
Finland,FIN,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,49987.6261584968
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,41557.8548588876
Gabon,GAB,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,7694.90604516325
"Gambia, The",GMB,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,683.324632754874
Georgia,GEO,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,4804.0546040444
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,47939.2782884504
Ghana,GHA,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,2180.02971251463
Greece,GRC,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,19756.990456255
Grenada,GRD,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,9574.3102711372
Guatemala,GTM,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,4485.75213495073
Guinea,GIN,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,944.417268657317
Guinea-Bissau,GNB,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,807.36100008415
Guyana,GUY,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,6094.90982700936
Haiti,HTI,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,1489.57841494125
Honduras,HND,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,2457.6860424186
"Hong Kong SAR, China",HKG,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,48537.5668888343
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,16425.2050299693
Iceland,ISL,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,74452.1890731447
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,1974.37773145023
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,3902.661675559
"Iran, Islamic Rep.",IRN,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,3850.75125291395
Iraq,IRQ,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,5601.46706102705
Ireland,IRL,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,79446.9391085469
Israel,ISR,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,42406.8454263606
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,34622.1696664741
Jamaica,JAM,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,5594.49358737819
Japan,JPN,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,39751.1330982711
Jordan,JOR,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,4146.40731063215
Kazakhstan,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,9812.62543137393
Kenya,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,1845.7834137515
Kiribati,KIR,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,1912.7868264794
"Korea, Dem. People's Rep.",PRK,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,NaN
"Korea, Rep.",KOR,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,33447.1562836166
Kuwait,KWT,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,32012.1875625902
Kyrgyz Republic,KGZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,1308.13978544561
Lao PDR,LAO,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,2553.36041796394
Latvia,LVA,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,17865.0310947642
Lebanon,LBN,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,9225.84515486901
Lesotho,LSO,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,1162.97885412072
Liberia,LBR,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,700.037039377706
Libya,LBY,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,11838.2958165147
Liechtenstein,LIE,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,175286.679024684
Lithuania,LTU,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,19186.359591641
Luxembourg,LUX,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,116786.511654677
"Macao SAR, China",MAC,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,84779.4536941057
Madagascar,MDG,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,512.543991506858
Malawi,MWI,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,537.932204050438
Malaysia,MYS,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,11073.9789704691
Maldives,MDV,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,11034.7236036959
Mali,MLI,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,856.356596550603
Malta,MLT,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,31785.8848300917
Marshall Islands,MHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,4771.35920442167
